,0
"('nationwide', 'odc', 'bw', 'utilization')",1
"('location', 'need', 'attention', 'address')",1
"('freq', 'account', 'lock', 'issue')",1
"('extended', 'qr', 'nw', 'ebc')",1
"('upgradation', 'charle', 'schwab', 'odc')",1
"('kindly', 'share', 'ip', 'location')",1
"('ne', 'allow', 'wipro', 'backbone')",1
"('cdc', 'tower', 'nike', 'odc')",1
"('nee', 'backup', 'laptop', 'hard')",1
"('st', 'floor', 'bw', 'ec')",1
"('loss', 'connect', 'client', 'site')",1
"('ebc', 'pls', 'update', 'port')",1
"('hyderabad', 'host', 'router', 'inwilahydr')",1
"('reliance', 'usage', 'utlization', 'report')",1
"('crosslink', 'not', 'load', 'correctly')",1
"('mpls', 'link', 'outage', 'canada')",1
"('issue', 'sendreceive', 'email', 'office')",1
"('device', 'not', 'reachable', 'wthdcbcebl')",1
"('report', 'ciena', 'odc', 'week')",1
"('meter', 'class', 'ec', 'packet')",1
"('onsite', 'cash', 'claim', 'saudi')",1
"('issue', 'violate', 'transfer', 'close')",1
"('ifd', 'vlan', 'change', 'st')",1
"('internet', 'traffic', 'shift', 'primary')",2
"('kindly', 'assist', 'route', 'concern')",1
"('-PRON-', 'would', 'pass', 'system')",1
"('interface', 'description', 'uplinktotflact', 'switchport')",1
"('log', 'behalf', 'user', 'yv')",1
"('reserve', 'mention', 'ip', 'address')",1
"('software', 'bit', 'bit', 'need')",1
"('new', 'vlan', 'storage', 'device')",1
"('enable', 'port', 'port', 'target')",1
"('create', 'new', 'mb', 'bandwidth')",1
"('greddy', 'mail', 'not', 'work')",1
"('add', 'mac', 'address', 'new')",1
"('tp', 'need', 'add', 'will')",1
"('labplease', 'assign', 'ticket', 'sjp')",1
"('opening', 'detail', 'say', 'request')",1
"('wipro', 'not', 'display', 'current')",1
"('charger', 'get', 'not', 'work')",1
"('reflect', 'employee', 'rajat', 'onle')",1
"('issue', 'latency', 'ir', 'switch')",1
"('device', 'not', 'reachable', 'ectgacl')",1
"('isp', 'share', 'moth', 'utilization')",1
"('url', 'mention', 'class', 'ec')",1
"('can', 'not', 'settle', 'onsite')",1
"('not', 'work', 'iam', 'unable')",1
"('project', 'operate', 'ts', 'location')",1
"('ne', 'add', 'client', 'host')",1
"('need', 'admin', 'right', 'laptop')",2
"('help', 'user', 'install', 'adobe')",1
"('location', 'device', 'dr', 'activity')",1
"('need', 'bandwidth', 'utilization', 'report')",1
"('password', 'big', 'problem', 'httpsgatewaywi')",1
"('configure', 'vlan', 'switch', 'ip')",62
"('teamuser', 'login', 'logout', 'immediately')",1
"('url', 'exist', 'pdc', 'packet')",1
"('bestbuy', 'not', 'work', 'atlanta')",1
"('would', 'need', 'enable', 'work')",1
"('nso', 'pl', 'help', 'att')",1
"('help', 'user', 'install', 'macafee')",1
"('check', 'update', 'priority', 'hostname')",1
"('brazil', 'not', 'work', 'monday')",1
"('wipro', 'mail', 'need', 'important')",1
"('hdc', 'internet', 'traffic', 'shift')",1
"('kindly', 'arrange', 'noc', 'chennai')",1
"('share', 'bandwidth', 'report', 'current')",2
"('support', 'wipro', 'vdi', 'appropriate')",1
"('help', 'user', 'config', 'office')",1
"('imguser', 'not', 'able', 'login')",1
"('tag', 'jivin', 'thekkumpeedika', 'jose')",1
"('sl', 'vmid', 'ip', 'address')",1
"('testing', 'charle', 'schwab', 'odc')",1
"('destinationpdc', 'raise', 'tt', 'isp')",1
"('box', 'need', 'configure', 'outlook')",1
"('change', 'password', 'phone', 'number')",1
"('room', 'access', 'radware', 'lan')",1
"('issue', 'reset', 'user', 'passcodeuser')",1
"('degradation', 'outlook', 'configuration', 'activation')",1
"('internet', 'access', 'new', 'destination')",1
"('block', 'social', 'medium', 'site')",1
"('server', 'not', 'present', 'list')",1
"('raise', 'cmr', 'change', 'vtp')",1
"('port', 'need', 'enable', 'ebc')",1
"('kindly', 'add', 'mention', 'url')",1
"('dotq', 'switchport', 'trunk', 'nati')",1
"('kindly', 'user', 'indian', 'time')",1
"('central', 'local', 'img', 'fme')",1
"('would', 'ou', 'min', 'unlock')",1
"('failover', 'test', 'mg', 'road')",1
"('not', 'try', 'access', 'couple')",1
"('kindly', 'provide', 'pool', 'ip')",1
"('device', 'get', 'reboot', 'ectfbcl')",1
"('pc', 'access', 'mac', 'address')",1
"('enable', 'pstn', 'facility', 'lync')",1
"('need', 'add', 'system', 'domain')",1
"('need', 'nationwide', 'odc', 'bw')",1
"('virtual', 'machine', 'window', 'azure')",1
"('need', 'preapar', 'share', 'ch')",1
"('ip', 'ping', 'bytes', 'datum')",1
"('contact', 'user', 'user', 'need')",1
"('week', 'asap', 'vrf', 'vrf')",1
"('not', 'related', 'wipro', 'vdi')",1
"('share', 'week', 'bandwidth', 'utilization')",1
"('th', 'nov', 'need', 'preapar')",1
"('tjx', 'slow', 'ness', 'issue')",1
"('pls', 'update', 'port', 'need')",1
"('laptop', 'datum', 'card', 'instllation')",1
"('need', 'allow', 'destination', 'access')",1
"('bandwidth', 'report', 'current', 'month')",2
"('fw', 'spam', 'notification', 'new')",1
"('show', 'not', 'connect', 'corporate')",1
"('need', 'add', 'laptop', 'host')",10
"('hard', 'drive', 'desktop', 'crash')",1
"('floor', 'bw', 'ec', 'new')",1
"('would', 'ip', 'segment', 'coop')",1
"('user', 'fanc', 'outlook', 'issue')",1
"('drive', 'not', 'work', 'asset')",1
"('address', 'pc', 'access', 'mac')",1
"('need', 'bind', 'mac', 'address')",8
"('kindly', 'map', 'ip', 'printer')",1
"('ist', 'pm', 'ist', 'th')",1
"('hyper', 'quality', 'tunnel', 'issue')",1
"('new', 'wifi', 'ap', 'ec')",1
"('hostname', 'change', 'request', 'laptop')",1
"('bypassing', 'issue', 'bat', 'odc')",1
"('ntc', 'room', 'floor', 'wing')",1
"('kindly', 'let', 'know', 'mention')",1
"('issue', 'access', 'new', 'wipro')",1
"('address', 'newly', 'instal', 'ap')",1
"('call', 'not', 'connect', 'authcode')",1
"('domain', 'name', 'dedicate', 'bandwidth')",1
"('mcafee', 'not', 'upto', 'date')",1
"('laptop', 'not', 'boot', 'standby')",1
"('power', 'connection', 'not', 'work')",1
"('internet', 'explorer', 'change', 'proxy')",1
"('able', 'comunicate', 'domain', 'properly')",1
"('tranfer', 'manikonda', 'sez', 'location')",1
"('protel', 'not', 'open', 'atlanda')",1
"('not', 'work', 'segment', 'sa')",1
"('ordinate', 'user', 'want', 'fetch')",1
"('destination', 'contain', 'authentication', 'fail')",1
"('revert', 'ft', 'detail', 'shortly')",2
"('creditsuisse', 'not', 'work', 'aruba')",1
"('add', 'new', 'matching', 'rule')",1
"('huge', 'latency', 'dana', 'peer')",1
"('ip', 'address', 'ne', 'remove')",1
"('user', 'bangalore', 'face', 'slowness')",1
"('java', 'error', 'internet', 'explorer')",1
"('location', 'chennai', 'ec', 'odc')",1
"('fan', 'issue', 'slot', 'go')",1
"('user', '-PRON-', 'would', 'debug')",1
"('check', 'es', 'care', 'tt')",1
"('issue', 'network', 'signal', 'issue')",1
"('not', 'work', 'ticket', 'number')",1
"('training', 'not', 'reflect', 'psp')",1
"('enter', 'button', 'not', 'work')",1
"('observed', 'wipro', 'raipur', 'single')",1
"('laptop', 'port', 'issue', 'network')",1
"('epsilon', 'exchange', 'port', 'block')",1
"('window', 'run', 'disk', 'space')",1
"('not', 'check', 'needful', 'mac')",1
"('shaper', 'class', 'refer', 'trail')",1
"('tms', 'suggest', 'user', 'enter')",1
"('ticket', 'health', 'check', 'es')",1
"('enable', 'capture', 'traffic', 'port')",1
"('login', 'ne', 'add', 'client')",1
"('ka', 'mail', 'deliver', 'issue')",1
"('ne', 'add', 'portugal', 'wlc')",1
"('query', 'concerned', 'query', 'not')",1
"('virus', 'issue', 'get', 'alert')",1
"('img', 'gnoc', 'january', 'email')",1
"('need', 'open', 'india', 'location')",1
"('device', 'port', 'ehealth', 'portal')",1
"('noc', 'proxy', 'bypassing', 'issue')",1
"('odc', 'week', 'asap', 'vrf')",1
"('need', 'help', 'password', 'reset')",1
"('issue', 'direct', 'access', 'not')",1
"('kindly', 'create', 'new', 'ct')",1
"('issue', 'itms', 'issue', 'transfer')",1
"('address', 'fd', 'location', 'tower')",1
"('address', 'need', 'add', 'class')",1
"('bgp', 'trap', 'receive', 'device')",1
"('access', 'issue', 'itms', 'issue')",1
"('class', 'mcgrawhills', 'cdc', 'packetshaper')",1
"('bandwidth', 'wipro', 'sap', 'project')",1
"('radio', 'meter', 'class', 'ec')",1
"('mention', 'ip', 'address', 'exaclty')",1
"('login', 'issue', '-PRON-', 'would')",1
"('ct', 'odc', 'bandwidth', 'class')",2
"('ip', 'need', 'remove', 'tacac')",1
"('care', 'attach', 'alert', 'unable')",1
"('page', 'do', 'not', 'appear')",1
"('need', 'add', 'device', 'ac')",1
"('floor', 'block', 'wing', 'ii')",2
"('issue', 'user', 'jammu', 'kashmir')",1
"('odc', 'bw', 'utilization', 'report')",4
"('utilization', 'report', 'newly', 'create')",1
"('idle', 'lasterror', 'wtsjpior', 'bgp')",1
"('not', 'work', 'window', 'can')",1
"('not', 'work', 'gateway', 'not')",1
"('odc', 'affected', 'cdc', 'location')",1
"('provide', 'weekly', 'bandwidth', 'utilization')",1
"('email', '-PRON-', 'would', 'creation')",1
"('dot', 'forwarding', 'enable', 'email')",1
"('request', 'share', 'project', 'vlan')",1
"('class', 'refer', 'trail', 'levis')",1
"('frpm', 'td', 'tp', 'need')",1
"('need', 'free', 'port', 'free')",1
"('mac', 'address', 'vlan', 'cddca')",1
"('ip', 'pool', 'toshiba', 'gemini')",1
"('lm', 'user', '-PRON-', 'would')",1
"('backbone', 'server', 'access', 'odc')",1
"('need', 'ip', 'address', 'port')",1
"('ms', 'office', 'key', 'need')",1
"('da', 'vpn', 'connect', 'customer')",1
"('kindly', 'manual', 'backup', 'mention')",7
"('ie', 'chrome', 'unable', 'install')",1
"('failover', 'testing', 'brazil', 'cutiba')",1
"('user', 'passcodeuser', 'recovery', 'safeboot')",1
"('-PRON-', 'would', 'contact', 'detail')",1
"('ksa', 'riyadh', 'khobar', 'jeddah')",1
"('server', 'public', 'networkso', 'irmc')",2
"('mac', 'address', 'newly', 'instal')",1
"('able', 'login', 'ne', 'add')",1
"('address', 'confirm', 'mac', 'address')",1
"('class', 'ec', 'ps', 'primary')",1
"('device', 'not', 'reachable', 'wtvgkdc')",1
"('delete', 'enter', 'button', 'not')",1
"('extension', 'sjp', 'bandwidth', 'gradation')",1
"('application', 'not', 'work', 'ist')",1
"('idrac', 'ip', 'not', 'ping')",1
"('provide', 'report', 'month', 'feb')",1
"('bw', 'ec', 'new', 'ip')",1
"('conference', 'need', 'join', 'kdc')",1
"('device', 'critical', 'alarm', 'clear')",1
"('nw', 'ebc', 'pls', 'update')",1
"('mac', 'address', 'bcbe', 'user')",1
"('close', 'ticket', 'resolve', 'issue')",1
"('try', 'follow', 'step', 'code')",1
"('get', 'lot', 'time', 'anti')",1
"('link', 'not', 'visible', 'mywipro')",1
"('task', 'reflect', 'employee', 'rajat')",1
"('wing', 'tag', 'jivin', 'thekkumpeedika')",1
"('stable', 'checking', 'end', 'revert')",1
"('would', 'loop', 'vasanth', 'helpdesk')",1
"('kindly', 'share', 'ip', 'detail')",1
"('odc', 'pdc', 'primary', 'secondary')",1
"('concern', 'change', 'route', 'correct')",1
"('odc', 'kindly', 'look', 'issue')",1
"('direct', 'access', 'issue', 'transfer')",1
"('hard', 'disk', 'datum', 'recovery')",1
"('switch', 'sjpsfaw', 'device', 'passport')",1
"('connect', 'discuss', 'regard', 'manjula')",1
"('access', '-PRON-', 'would', 'like')",1
"('help', 'att', 'hub', 'router')",1
"('datum', 'request', 'time', 'request')",1
"('network', 'super', 'sloooww', 'couple')",2
"('vlan', 'change', 'st', 'network')",1
"('capture', 'traffic', 'port', 'channel')",1
"('instal', 'ap', 'ec', 'schwab')",1
"('sondhi', 'mywipro', 'not', 'work')",1
"('link', 'port', 'detail', 'require')",1
"('mcafee', 'safe', 'boot', 'key')",1
"('eccheckpoint', 'ecinternet', 'firewall', 'share')",2
"('gsmc', 'backbone', 'internet', 'access')",1
"('primary', 'secondary', 'packet', 'shaper')",1
"('query', 'not', 'relate', 'isd')",1
"('server', 'find', 'server', 'detail')",1
"('shift', 'primary', 'secondary', 'link')",1
"('not', 'boot', 'get', 'blue')",1
"('source', 'ip', 'belong', 'location')",5
"('asap', 'vrf', 'vrf', 'location')",1
"('fw', 'confirmation', 'appraisal', 'error')",1
"('mail', 'not', 'work', 'office')",1
"('loop', 'ip', 'address', 'ne')",1
"('user', 'enter', 'effort', 'tms')",1
"('add', 'reverse', 'route', 'wbpo')",1
"('need', 'support', 'instal', 'extension')",1
"('multiple', 'odc', 'affected', 'cdc')",1
"('helpdesk', 'cclg', 'mail', '-PRON-')",1
"('firewal', 'connect', 'port', 'fa')",1
"('pl', 'find', 'detail', 'enable')",1
"('blackberry', 'outlook', 'not', 'work')",1
"('update', 'power', 'issue', 'happen')",1
"('operate', 'ts', 'location', 'currently')",1
"('not', 'right', 'ticket', 'allocate')",1
"('kindly', 'check', 'device', 'kindly')",1
"('upgradation', 'bp', 'odc', 'router')",1
"('join', 'webe', 'hyper', 'quality')",1
"('schwab', 'wifi', 'segment', 'router')",1
"('get', 'january', 'month', 'utilization')",1
"('card', 'not', 'work', 'citi')",1
"('expense', 'currency', 'conversion', 'can')",1
"('ip', 'destination', 'ip', 'port')",2
"('kindly', 'check', 'user', 'face')",2
"('gcc', 'odc', 'proxy', 'issue')",1
"('lot', 'time', 'anti', 'virus')",1
"('issue', 'transfer', 'resolve', 'asap')",1
"('function', 'module', 'upload', 'purchase')",1
"('kdc', 'outlook', 'isue', 'odc')",1
"('datum', 'card', 'need', 'enable')",1
"('avs', 'switch', 'check', 'update')",1
"('lync', 'access', 'capricorn', 'energy')",1
"('bandwidth', 'class', 'ec', 'ps')",1
"('testing', 'ec', 'internet', 'link')",1
"('th', 'december', 'ecube', 'task')",1
"('ms', 'project', 'bit', 'installation')",2
"('access', 'work', 'travel', 'customer')",1
"('-PRON-', 'be', 'password', 'issue')",1
"('need', 'access', 'wipro', 'intranet')",1
"('user', 'hostname', 'mbam', 'group')",1
"('sloooww', 'couple', 'week', 'need')",1
"('huge', 'latency', 'packet', 'lose')",1
"('free', 'disk', 'space', 'performance')",1
"('toshiba', 'gemini', 'ct', 'vpn')",1
"('bytes', 'datum', 'request', 'time')",1
"('harddisk', 'damage', 'need', 'replacement')",1
"('monthly', 'review', 'wipro', 'device')",1
"('mar', 'business', 'impacting', 'event')",1
"('device', 'mdc', 'monitor', 'img')",1
"('code', 'generate', 'user', 'machine')",1
"('raise', 'ticket', 'central', 'local')",1
"('work', 'gateway', 'not', 'work')",1
"('scope', 'need', 'setup', 'detail')",1
"('kdc', 'tjx', 'slow', 'ness')",1
"('want', 'access', 'savigent', 'server')",2
"('get', 'swithc', 'power', 'supply')",1
"('guest', 'account', 'removal', 'desktop')",1
"('class', 'schneider', 'ssl', 'vpn')",1
"('retrieve', 'datum', 'process', 'immediatly')",1
"('mention', 'class', 'ec', 'ps')",1
"('need', 'access', 'destination', 'proxy')",1
"('utilization', 'report', 'find', 'detail')",1
"('kindly', 'provide', 'free', 'port')",1
"('user', '-PRON-', 'would', 'blackberry')",1
"('nat', 'ip', 'dm', 'approvaly')",2
"('user', 'get', 'approval', 'manager')",1
"('needful', 'asap', 'impact', 'work')",1
"('mb', 'bandwidth', 'class', 'eplus')",1
"('server', 'detail', 'approval', 'manager')",2
"('-PRON-', 'would', 'debug', 'list')",1
"('integra', 'project', 'vpn', 'connectivity')",1
"('appropriate', 'action', 'client', 'vdi')",1
"('server', 'detail', 'server', 'tedwebk')",1
"('address', 'project', 'wipro', 'harman')",1
"('bother', 'come', 'escalate', 'client')",1
"('dhcp', 'scope', 'bestbuy', 'scope')",1
"('server', 'ip', 'source', 'ip')",1
"('bw', 'source', 'ip', 'destination')",2
"('laptop', 'direct', 'access', 'issue')",1
"('battery', 'not', 'work', 'properly')",1
"('approval', 'manager', 'samuel', 'johnsona')",1
"('fw', 'takeda', 'account', 'face')",1
"('ip', 'mac', 'address', 'ceebd')",1
"('bind', 'charle', 'schwab', 'odc')",2
"('location', 'week', 'utilization', 'report')",1
"('get', 'frequent', 'drop', 'avs')",1
"('active', 'sink', 'account', 'outlook')",1
"('assign', 'right', 'resolver', 'group')",2
"('pst', 'folder', 'lock', 'user')",1
"('face', 'network', 'issue', 'backbone')",1
"('card', 'port', 'not', 'work')",1
"('run', 'configuration', 'router', 'asap')",1
"('server', 'not', 'able', 'login')",1
"('mac', 'address', 'cce', 'tower')",1
"('gndc', 'internet', 'site', 'slow')",1
"('onle', 'tmss', 'stander', 'task')",1
"('aberdeen', 'not', 'work', 'correctly')",1
"('federation', 'access', 'telefonicacom', 'domain')",1
"('need', 'add', 'device', 'port')",1
"('install', 'java', 'contact', 'number')",1
"('bbdec', 'ip', 'mac', 'address')",1
"('mywipro', 'could', 'not', 'able')",1
"('laptop', 'not', 'power', 'fedex')",1
"('user', 'resolve', 'symantec', 'problem')",1
"('mpls', 'update', 'manila', 'request')",1
"('pm', 'ist', 'th', 'november')",1
"('not', 'business', 'impacting', 'event')",1
"('display', 'current', 'project', 'detail')",1
"('ip', 'ts', 'destination', 'ip')",1
"('ts', 'location', 'currently', 'panasonic')",1
"('work', 'show', 'not', 'connect')",1
"('user', 'troubleshoot', 'outlook', 'issue')",1
"('high', 'cpu', 'utilization', 'mention')",1
"('access', 'radware', 'lan', 'cable')",1
"('not', 'work', 'kindly', 'enable')",1
"('dhcp', 'scope', 'detail', 'atlanda')",1
"('bandwidth', 'utilization', 'report', 'avago')",2
"('proxy', 'issue', 'unable', 'connect')",1
"('kindly', 'check', 'network', 'backline')",3
"('ezhil', 'check', 'query', 'concerned')",1
"('pstn', 'facility', 'lync', 'user')",1
"('bw', 'hca', 'mb', 'mb')",1
"('assign', 'engineer', 'check', 'mention')",1
"('receive', 'device', 'peer', 'router')",1
"('connect', 'vpn', 'can', 'not')",1
"('direct', 'access', 'need', 'configure')",1
"('ec', 'internet', 'firewall', 'share')",1
"('mention', 'device', 'ec', 'tacacs')",1
"('wbpo', 'ip', 'segment', 'wt')",1
"('flow', 'device', 'syslog', 'server')",1
"('odc', 'bandwidth', 'class', 'ec')",1
"('origin', 'proxy', 'not', 'work')",1
"('mdc', 'monitor', 'img', 'gnoc')",1
"('pritech', 'park', 'th', 'floor')",1
"('laptop', 'reimag', 'need', 'configuration')",1
"('share', 'project', 'vlan', 'detail')",1
"('dc', 'support', 'server', 'not')",1
"('address', 'cce', 'tower', 'stack')",1
"('access', 'wipro', 'intranet', 'server')",1
"('rdp', 'mention', 'server', 'check')",2
"('issue', 'loop', 'ip', 'address')",2
"('ms', 'office', 'product', 'key')",3
"('login', 'page', 'not', 'load')",1
"('laptop', 'admin', 'right', 'vpn')",1
"('request', 'facetime', 'audio', 'video')",1
"('device', '-PRON-', 'would', 'foxsbbectacl')",1
"('fix', 'da', 'vpn', 'connect')",1
"('mac', 'address', 'eb', 'ip')",1
"('device', 'physically', 'update', 'power')",1
"('ecube', 'task', 'reflect', 'employee')",1
"('get', 'update', 'calender', 'meeting')",1
"('issue', 'access', 'port', 'pls')",1
"('blue', 'coat', 'agent', 'blocking')",1
"('ms', 'office', 'product', 'activation')",1
"('professional', 'plus', 'product', 'key')",1
"('laptop', 'need', 'fix', 'da')",1
"('not', 'get', 'deliver', 'outside')",1
"('backup', 'laptop', 'hard', 'drive')",1
"('desktop', 'sap', 'po', 'not')",1
"('reach', 'mention', 'ip', 'ping')",1
"('internet', 'explorer', 'browser', 'issue')",1
"('admin', 'vpn', 'feel', 'slow')",1
"('change', 'voice', 'vlan', 'port')",1
"('wifi', 'not', 'work', 'iam')",1
"('kindly', 'provide', 'utilization', 'report')",1
"('cdc', 'awe', 'fw', 'takeda')",1
"('wipro', 'backbone', 'server', 'access')",1
"('bijuteam', 'project', 'require', 'port')",1
"('direct', 'access', 'issue', 'itms')",1
"('not', 'correct', 'mention', 'not')",1
"('create', 'class', 'pdc', 'packetshaper')",2
"('detail', 'needful', 'early', 'project')",1
"('application', 'remotely', 'work', 'laptop')",1
"('ec', 'wifi', 'ap', 'schwab')",1
"('couple', 'system', 'login', 'page')",1
"('user', 'resolve', 'frequent', 'account')",1
"('kindly', 'help', 'get', 'february')",1
"('conversion', 'can', 'not', 'settle')",1
"('fw', 'incident', 'user', 'clarify')",1
"('vtp', 'mode', 'vtp', 'switch')",1
"('latency', 'packet', 'lose', 'shanghai')",1
"('laptop', 'cahrger', 'lose', 'case')",1
"('mouse', 'button', 'not', 'work')",1
"('help', 'user', 'configure', 'office')",1
"('federation', 'access', 'need', 'enable')",21
"('bayer', 'odc', 'new', 'implementation')",1
"('odc', 'hdc', 'location', 'face')",1
"('would', 'like', 'new', 'password')",1
"('commit', 'bw', 'netsuite', 'mb')",1
"('need', 'active', 'nw', 'port')",3
"('scope', 'detail', 'bby', 'atlanda')",1
"('location', 'usa', 'available', 'till')",1
"('employee', 'state', 'manager', 'approve')",1
"('failover', 'testing', 'ec', 'internet')",1
"('help', 'user', 'frequent', 'account')",1
"('follow', 'step', 'code', 'generate')",1
"('mysore', 'bb', 'slowness', 'issue')",1
"('link', 'outage', 'canada', 'post')",1
"('daily', 'backup', 'nortel', 'core')",1
"('cmr', 'need', 'raise', 'requirement')",4
"('service', 'ticket', 'resolve', 'early')",1
"('able', 'login', 'mywipro', 'site')",1
"('lan', 'port', 'need', 'configured')",5
"('network', 'connectivity', 'issue', 'samt')",1
"('th', 'nov', 'need', 'prepared')",10
"('free', 'vlan', 'ipsegment', 'daimler')",1
"('reset', 'password', 'user', 'detail')",1
"('scope', 'detail', 'atlanda', 'location')",1
"('would', 'verizon', 'portal', 'day')",1
"('critical', 'alarm', 'ecsaclwiprocom', 'chassi')",1
"('kindly', 'care', 'attach', 'alert')",1
"('access', 'detail', 'eccheckpoint', 'ecinternet')",2
"('free', 'port', 'free', 'ips')",1
"('nimsoft', 'request', 'enable', 'tcp')",1
"('germany', 'project', 'operate', 'ts')",1
"('add', 'client', 'host', 'file')",1
"('work', 'monday', 'night', 'include')",1
"('address', 'bcbe', 'user', 'trang')",1
"('guset', '-PRON-', 'would', 'creation')",2
"('babu', 'wipro', 'not', 'able')",1
"('helpline', 'raise', 'ticket', 'central')",1
"('log', 'syslog', 'server', 'not')",1
"('would', 'chennai', 'primary', 'ww')",1
"('issue', 'backbone', 'segment', 'mainly')",1
"('client', 'latop', 'office', 'not')",1
"('pool', 'ip', 'requirement', 'raise')",1
"('slow', '-PRON-', 'be', 'ticket')",1
"('kdc', 'ec', 'latency', 'high')",1
"('awe', 'fw', 'takeda', 'account')",1
"('belong', 'wcclg', 'project', 'project')",1
"('user', 'get', 'lot', 'time')",1
"('img', 'ntc', 'room', 'floor')",1
"('system', 'dedicated', 'vlan', 'unable')",1
"('latop', 'office', 'not', 'work')",1
"('resolve', 'user', 'close', 'transfer')",1
"('pdc', 'packetshaper', 'ref', 'lpr')",1
"('office', 'professional', 'plus', 'product')",1
"('respond', 'poll', 'andor', 'external')",1
"('device', 'not', 'reachable', 'ipaddress')",1
"('karthik', 'resolve', 'issue', 'violate')",1
"('server', 'access', 'remotely', 'intranet')",1
"('check', 'user', 'face', 'browser')",2
"('creation', 'lm', 'user', '-PRON-')",1
"('pend', 'user', 'ucp', 'reminder')",1
"('-PRON-', 'would', 'loop', 'vasanth')",1
"('correct', 'mention', 'not', 'check')",1
"('description', 'uplinktotflact', 'switchport', 'switchport')",1
"('rozi', 'transfer', 'ticket', 'end')",1
"('work', 'ist', 'pm', 'ist')",1
"('mention', 'ip', 'ping', 'bytes')",1
"('laptop', 'charger', 'not', 'work')",1
"('odc', 'user', 'bangalore', 'face')",1
"('tcp', 'port', 'wtitms', 'vm')",1
"('report', 'newly', 'create', 'ps')",1
"('reserve', 'ip', 'dhcp', 'server')",1
"('ip', 'address', 'give', 'range')",1
"('find', 'detail', 'enable', 'port')",1
"('ec', 'ps', 'primary', 'secondary')",1
"('floor', 'wing', 'tag', 'jivin')",1
"('group', '-PRON-', 'would', 'configuration')",1
"('would', 'blackberry', 'office', 'server')",1
"('att', 'hub', 'router', 'utilization')",1
"('occur', 'eccasimp', 'model', 'typeswciscoios')",1
"('mail', 'box', 'not', 'able')",1
"('user', 'want', 'add', 'folder')",1
"('account', 'lock', 'behalf', 'user')",1
"('wipro', 'intranet', 'server', 'access')",1
"('monitor', 'img', 'gnoc', 'january')",1
"('request', 'sftp', 'requestno', 'ftp')",1
"('help', 'user', 'account', 'unlock')",2
"('circuit', '-PRON-', 'would', 'host')",2
"('behalf', 'user', 'vi', 'contact')",1
"('-PRON-', 'would', 'ou', 'min')",1
"('irmc', 'approval', 'attach', 'screenshot')",2
"('segment', 'coop', 'norge', 'project')",1
"('lync', 'communicator', 'not', 'work')",1
"('datum', 'card', 'not', 'work')",2
